pws_id,entry_id,name,status,type_code
CA1510032,8,WELL 02 - DESTROYED,I,WL
CA1510032,9,WELL 04 - DESTROYED,I,WL
CA1510032,10,WELL 15 - DESTROYED,I,WL
CA1510033,0,KERN RIVER SWTP - RAW,A,IN
CA1510033,1,ARDEN WELL 14,A,WL
CA1510033,2,ARDEN WELL 17,A,WL
CA1510033,3,ARDEN WELL 18,A,WL
CA1510033,4,COUNTRYWOOD WELL 02 - LOWER-STANDBY,A,WL
CA1510033,5,ARDEN QUAIL 01 - INACTIVE,I,WL
CA1510033,6,ARDEN QUAIL 02 - SARGENT - INACTIVE,I,WL
CA1510033,7,ARDEN QUAIL 03 - INACTIVE,I,WL
CA1510033,8,ARDEN WELL 01 - INACTIVE,I,WL
CA1510033,9,ARDEN WELL 02 - ABANDONED 1996,I,WL
CA1510033,10,ARDEN WELL 03 - ABANDONED 1996,I,WL
CA1510033,11,ARDEN WELL 04 - ABANDONED,I,WL
CA1510033,12,ARDEN WELL 05 - INACTIVE,I,WL
CA1510033,13,ARDEN WELL 06 - INACTIVE,I,WL
CA1510033,14,ARDEN WELL 07 - ABANDONED,I,WL
CA1510033,15,ARDEN WELL 08 - ABANDONED,I,WL
CA1510033,16,ARDEN WELL 09 - ABANDONED,I,WL
CA1510033,17,ARDEN WELL 10 - ABANDONED,I,WL
CA1510033,18,ARDEN WELL 11 - ABANDONED,I,WL
CA1510033,19,ARDEN WELL 12 - ABANDONED,I,WL
CA1510033,20,ARDEN WELL 13 - INACTIVE,I,WL
CA1510033,21,ARDEN WELL 16 - ABANDONED,I,WL
CA1510033,22,KERNVILLE WELL 02 - INACTIVE,I,WL
CA1510033,23,KERNVILLE WELL 03 - INACTIVE,I,WL
CA1510033,24,KERNVILLE WELL 04 - INACTIVE,I,WL
CA1510033,25,KERNVILLE WELL 05 - INACTIVE,I,WL
CA1510033,26,KERNVILLE WELL 07 - INACTIVE,I,WL
CA1510033,27,KERNVILLE WELL 09 - INACTIVE,I,WL
CA1510033,28,KERNVILLE WELL 10 - INACTIVE,I,WL
CA1510033,29,KERNVILLE WELL 11 - INACTIVE,I,WL
CA1510033,30,KERNVILLE WELL 12 - INACTIVE,I,WL
CA1510033,31,KERNVILLE WELL 13 - INACTIVE,I,WL
CA1510033,32,KERNVILLE WELL 14 - INACTIVE,I,WL
CA1510033,33,KERNVILLE WELL 15-INACTIVE,I,WL
CA1510033,34,KERNVILLE WELL 16- INACTIVE,I,WL
CA1510033,35,MOUNTAIN SHADOWS WELL 01 - INACTIVE,I,WL
CA1510033,36,MOUNTAIN SHADOWS WELL 02 - INACTIVE,I,WL
CA1510033,37,PONDEROSA WELL 2 - INACTIVE,I,WL
CA1510033,38,PONDEROSA WELL 3 - INACTIVE,I,WL
CA1510036,0,WELL 02 - STANDBY,A,WL
CA1510036,1,WELL 03,A,WL
CA1510036,2,WELL 01 - INACTIVE,I,WL
CA1510038,0,WELL 01,A,WL
CA1510038,1,WELL 03,A,WL
CA1510038,2,WELL 06,A,WL
CA1510038,3,WELL 31,A,WL
CA1510038,4,WELL 32,A,WL
CA1510038,5,WELL 34,A,WL
CA1510038,6,WELL 36,A,WL
CA1510038,7,WELL CV-4,A,WL
CA1510038,8,WELL CV-5,A,WL
CA1510038,9,WELL CV-6,A,WL
CA1510038,10,WELL 02-INACTIVE,I,WL
CA1510038,11,WELL 04-INACTIVE,I,WL
CA1510038,12,WELL 07 - INACTIVE (IRRIG),I,WL
CA1510038,13,WELL 08 - INACTIVE,I,WL
CA1510038,14,WELL 09 - INACTIVE,I,WL
CA1510038,15,WELL 10 - INACTIVE,I,WL
CA1510038,16,WELL 11 - AGRICULTURAL - IRRIGATION,I,WL
CA1510038,17,WELL 12 - INACTIVE,I,WL
CA1510038,18,WELL 13 - DESTROYED,I,WL
CA1510038,19,WELL 13A-INACTIVE,I,WL
CA1510038,20,WELL 14 - INACTIVE,I,WL
CA1510038,21,WELL 15 - DESTROYED,I,WL
CA1510038,22,WELL 16 - DESTROYED,I,WL
CA1510038,23,WELL 17 - INACTIVE,I,WL
CA1510038,24,WELL 18 - DESTROYED,I,WL
CA1510038,25,WELL 19 - DESTROYED,I,WL
CA1510038,26,WELL 20 - DESTROYED,I,WL
CA1510038,27,WELL 21 - DESTROYED,I,WL
CA1510038,28,WELL 22 - DESTROYED,I,WL
CA1510038,29,WELL 23 - INACTIVE,I,WL
CA1510038,30,WELL 24 - INACTIVE,I,WL
CA1510038,31,WELL 25 - INACTIVE,I,WL
CA1510038,32,WELL 26 - DESTROYED,I,WL
CA1510038,33,WELL 28 - DESTROYED,I,WL
CA1510038,34,WELL 29-INACTIVE,I,WL
CA1510038,35,WELL 30-INACTIVE,I,WL
CA1510038,36,WELL 33 - INACTIVE,I,WL
CA1510038,37,WELL 35 - INACTIVE,I,WL
CA1510038,38,WELL 37- INACTIVE,I,WL
CA1510038,39,WELL 38 - INACTIVE,I,WL
CA1510038,40,WELL CV-1 INACTIVE,I,WL
CA1510038,41,WELL CV-2 INACTIVE,I,WL
CA1510038,42,WELL CV-3- IINACTIVE,I,WL
CA1510039,0,MOUNTAIN MESA INTERCONNECTION (SQ MTN),A,CC
CA1510039,1,SOUTH LAKE WELL 07-01,A,WL
CA1510039,2,SOUTHLAKE WELL 08-01,A,WL
CA1510039,3,WELL 05,A,WL
CA1510039,4,WELL 06,A,WL
CA1510039,5,WELL 06A - STANDBY (SQ MTN),A,WL
CA1510039,6,WELL 10 - STANDBY (SQ MTN),A,WL
CA1510039,7,WELL 01 - INACTIVE,I,WL
CA1510039,8,WELL 02 - INACTIVE,I,WL
CA1510039,9,WELL 03 - DEAD,I,WL
CA1510039,10,WELL 07C -DEAD,I,WL
CA1510040,0,ID4 RAW CALIFORNIA AQUEDUCT,A,IN
CA1510040,1,ID4 RAW EQUALIZATION POND,A,IN
CA1510040,2,ID4 RAW FRIAN KERN CANAL,A,IN
CA1510040,3,ID4 RAW KERN RIVER,A,IN
CA1510040,4,WELL ID4-10,A,WL
CA1510040,5,WELL ID4-11,A,WL
CA1510040,6,WELL ID4-12,A,WL
CA1510040,7,WELL ID4-8,A,WL
CA1510040,8,WELL ID4-9,A,WL
CA1510040,9,CALIF AQUEDUCT-TREATED - ABANDONED `93,I,IN
CA1510040,10,CALLOWAY CANAL - TREATED - ABANDONED `93,I,IN
CA1510040,11,ID-4 RAW AQUEDUCT & KWB BLEND (NOT USED),I,IN
CA1510040,12,ID-4 RAW SWP & KERN R BLEND (NOT USED),I,IN
CA1510040,13,ID4 RAW GW,I,IN
CA1510042,0,INTERCONNECTION WITH CWS-SOUTHLAKE,A,CC
CA1510042,1,RANCH WELL 01,A,WL
CA1510042,2,RANCH WELL 03,A,WL
CA1510042,3,TRACT 1962 WELL 02 - ABANDONED,I,WL
CA1510042,4,WELL 04 - INACTIVE,I,WL
CA1510043,0,WELL 01,A,WL
CA1510043,1,WELL 06 (SMITH WELL),A,WL
CA1510043,2,WELL 02 - INACTIVE,I,WL
CA1510043,3,WELL 03 - INACTIVE,I,WL
CA1510043,4,WELL 05 (LEASED),I,WL
CA1510045,0,CITY OF TEHACHAPI - TREATED WATER,A,CC
CA1510045,1,FISHER WELL,A,WL
CA1510045,2,IRIART,A,WL
CA1510045,3,MORRIS PARK WELL,A,WL
CA1510045,4,STEUBER WELL,A,WL
CA1510045,5,V WELL,A,WL
CA1510045,6,WELL A,A,WL
CA1510045,7,WELL B - STANDBY,A,WL
CA1510045,8,WELL C - STANDBY,A,WL
CA1510045,9,WELL D,A,WL
CA1510045,10,WELL RA-1 (RED APPLE WELL),A,WL
CA1510045,11,WELL S1,A,WL
CA1510045,12,WELL S2,A,WL
CA1510045,13,TREATMENT PLANT - RAW - INACTIVE,I,IN
CA1510045,14,LAMB 02 WELL - INACTIVE,I,WL
CA1510045,15,MORRISON WELL - INACTIVE,I,WL
CA1510045,16,OK SOUTH (WHITE OAK KNOLLS SO)-INACTIVE,I,WL
CA1510045,17,POOR WELL- INACTIVE,I,WL
CA1510045,18,WELL AC-1 (D ADAMS NO.WELL) - INACTIVE,I,WL
CA1510045,19,WELL AC-2 (D ADAMS SO.WELL)-INACTIVE,I,WL
CA1510045,20,WELL E (EQUESTRIAN NORTH)-INACTIVE,I,WL
CA1510046,0,WELL 03 (EAST) - BEFORE AS TRT,A,WL
CA1510046,1,WELL 04(NORTH)- BEFORE AS TRT,A,WL
CA1510046,2,WELL 01 - DESTROYED,I,WL
CA1510049,0,WELL 04,A,WL
CA1510049,1,WELL 05,A,WL
CA1510049,2,WELL 06,A,WL
CA1510049,3,WELL 07,A,WL
CA1510049,4,WELL 01 - ABANDONED,I,WL
CA1510049,5,WELL 03 ABANDONED,I,WL
CA1510049,6,WELL KC-01 - ABANDONED,I,WL
CA1510049,7,WELL KC-02 - ABANDONED,I,WL
CA1510051,0,WELL 01 (LEBEC WELL),A,WL
CA1510051,1,WELL 02 (STATE WELL),A,WL
CA1510051,2,WELL 03 (CHIMNEY CANYON WELL),A,WL
CA1510052,0,WELL 01 - PRIMARY,A,WL
CA1510052,1,WELL 02,A,WL
CA1510053,0,WATER TREATMENT PLANT - RAW,A,IN
CA1510054,0,WELL 04 - STANDBY,A,WL
CA1510054,1,WELL 05,A,WL
CA1510054,2,WELL 06,A,WL
CA1510054,3,WELL 07,A,WL
CA1510054,4,WELL 01 - INACTIVE,I,WL
CA1510054,5,WELL 02 - INACTIVE,I,WL
CA1510055,0,PURCHASED WATER FROM KCWA,A,CC
CA1510055,1,MEMBRANE PLANT INFLUENT,A,IN
CA1510055,2,WELL 174-01 - BEFORE_GAC-TCP,A,WL
CA1510055,3,WELL 178-01 - BEFORE GAC (H2S),A,WL
CA1510055,4,WELL 188-01 - RAW,A,WL
CA1510055,5,WELL 190-01 - BEFORE GAC (H2S),A,WL
CA1510055,6,WELL 196-01 - RAW,A,WL
CA1510055,7,WELL 197-01 - BEFORE GAC (H2S),A,WL
CA1510055,8,WELL 201-01 - BEFORE_GAC-TCP & H2S,A,WL
CA1510055,9,WELL 214-01 - BEFORE_GAC-TCP & H2S,A,WL
CA1510055,10,WELL 217-01 - BEFORE GAC (H2S),A,WL
CA1510055,11,WELL 219 - BEFORE_GAC-TCP & H2S,A,WL
CA1510055,12,WELL 220-01 - BEFORE_GAC-TCP & H2S,A,WL
CA1510055,13,WELL 169-01 - INACTIVE,I,WL
CA1510055,14,WELL 172-01 - INACTIVE,I,WL
CA1510055,15,WELL 173-01 - RAW - INACTIVE,I,WL
CA1510055,16,WELL 175-01 - INAC 2017 BEF_GAC-H2S&NO3,I,WL
CA1510055,17,WELL 179-01 - RAW (INAC 2011),I,WL
CA1510055,18,WELL 203-01 - INACTIVE,I,WL
CA1510055,19,WYATT WELL - INAC 2011,I,WL
CA1510055,20,WELL 204-02 - PENDING,P,WL
CA1510056,0,LOWER BODFISH WELL 08-01,A,WL
CA1510056,1,LOWER BODFISH WELL 08-02,A,WL
CA1510056,2,LOWER BODFISH WELL 13-01,A,WL
CA1510056,3,JH WELL 01 - INACTIVE,I,WL
CA1510056,4,JH WELL 02 - INACTIVE,I,WL
CA1510056,5,JH WELL 03 - ABANDONED,I,WL
CA1510056,6,LOWER BODFISH WELL 01 - ABANDONED,I,WL
CA1510056,7,LOWER BODFISH WELL 02 - INACTIVE,I,WL
CA1510056,8,LOWER BODFISH WELL 03 - INACTIVE,I,WL
CA1510056,9,LOWER BODFISH WELL 04 - INACTIVE,I,WL
CA1510056,10,LOWER BODFISH WELL 05-01 - INACTIVE,I,WL
CA1510056,11,LOWER BODFISH WELL 05-02 - STANDBY,I,WL
CA1510056,12,LOWER BODFISH WELL 06 - B-7 - ABANDONED,I,WL
CA1510056,13,LOWER BODFISH WELL 08-03 (INACTIVE),I,WL
CA1510056,14,LOWER BODFISH WELL 09 - INACTIVE,I,WL
CA1510300,0,LA AQUEDUCT TO SWTP - RAW,A,IN
CA1510301,0,FORT TEJON HISTORIC PARK WELL,A,WL
CA1510302,0,TULE ELK STATE RESERVE WELL,A,WL
CA1510701,0,AVEK TREATED WATER - OLD PLAN D/DBP SITE,A,CC
CA1510701,1,WELL C-4,A,WL
CA1510701,2,WELL NST-1 (S-8),A,WL
CA1510701,3,WELL NST-2 (S-9),A,WL
CA1510701,4,WELL S-10,A,WL
CA1510701,5,WELL S-2,A,WL
CA1510701,6,WELL S-3,A,WL
CA1510701,7,WELL S-4,A,WL
CA1510701,8,WELL S-5,A,WL
CA1510701,9,WELL S-7,A,WL
CA1510701,10,WELL C-3-ABANDONED,I,WL
CA1510701,11,WELL MAIN 07 - ABANDONED,I,WL
CA1510701,12,WELL MAIN 08 - ABANDONED,I,WL
CA1510701,13,WELL MAIN 14 - ABANDONED,I,WL
CA1510701,14,WELL N-2 - INACTIVE,I,WL
CA1510701,15,WELL NORTH 05 - ABANDONED,I,WL
CA1510701,16,WELL S-6 - INACTIVE,I,WL
CA1510702,0,AVEK TREATED WATER PURCHASED-STANDBY,A,CC
CA1510702,1,AFRL WELL A (ROCKETDYNE A),A,WL
CA1510702,2,AFRL WELL B,A,WL
CA1510702,3,AFRL WELL C,A,WL
CA1510702,4,AFRL WELL D - STANDBY,A,WL
CA1510702,5,PHILLIPS WELL 03 - INACTIVE,I,WL
CA1510702,6,PHILLIPS WELL 2 (AFRPL 01) - ABANDONED,I,WL
CA1510703,0,INTERTIE W/ INDIAN WELLS VALLEY WATER D,A,CC
CA1510703,1,WELL 15,A,WL
CA1510703,2,WELL 18,A,WL
CA1510703,3,WELL 27,A,WL
CA1510703,4,WELL 28A,A,WL
CA1510703,5,WELL 30,A,WL
CA1510703,6,WELL 12A - INACTIVE,I,WL
CA1510703,7,WELL 16A - INACTIVE,I,WL
CA1510703,8,WELL 20 - INACTIVE,I,WL
CA1510703,9,WELL 21 - INACTIVE,I,WL
CA1510703,10,WELL 22 - INACTIVE,I,WL
CA1510703,11,WELL 23 - INACTIVE,I,WL
CA1510703,12,WELL 24 - INACTIVE,I,WL
CA1510703,13,WELL 25 RW - INACTIVE,I,WL
CA1510703,14,WELL 28 - INACTIVE,I,WL
CA1510703,15,WELL 29 - INACTIVE,I,WL
CA1510703,16,WELL 31,I,WL
CA1510703,17,WELL B-1 - INACTIVE,I,WL
CA1510703,18,WELL B-1T - INACTIVE,I,WL
CA1510703,19,WELL B-4 - INACTIVE,I,WL
CA1510703,20,WELL DSL#2 - INACTIVE,I,WL
CA1510703,21,WELL LB - INACTIVE,I,WL
CA1510703,22,WELL S-1 - INACTIVE,I,WL
CA1510703,23,WELL SV - INACTIVE,I,WL
CA1510703,24,WELL V RANGE - INACTIVE,I,WL
CA1510800,0,WELL #B,A,WL
CA1510800,1,WELL 12,A,WL
CA1510800,2,WELL A,A,WL
CA1510800,3,TREATMENT PLANT - RAW - INACTIVE,I,IN
CA1510800,4,WELL 10 - INACTIVE,I,WL
CA1510800,5,WELL 11 - DESTROYED 5/97,I,WL
CA1510801,0,WELL 01 - RAW,A,WL
CA1510801,1,WELL 02 - RAW,A,WL
CA1510802,0,WELL 01 - BEFORE AS TRT/NITRITE AER,A,WL
CA1510802,1,WELL 02 - BEFORE AS TRT/NITRITE AER,A,WL
CA1600002,0,WELL #3,A,WL
CA1600002,1,WELL #1 - ABANDONED WELL,I,WL
CA1600002,2,WELL #2,I,WL
CA1600007,0,WELL #1,I,WL
CA1600008,0,WELL E - 2010,A,WL
CA1600008,1,WELL A - 1990,I,WL
CA1600008,2,WELL D,I,WL
CA1600009,0,WELL #1,A,WL
CA1600011,0,WELL #1 - EMERGENCY,A,WL
CA1600011,1,WELL #4 - NEW WELL,A,WL
CA1600011,2,WELL #2 - ABANDONED,I,WL
CA1600011,3,WELL #3 - IRRIGATION,I,WL
CA1600013,0,WELL #1,A,WL
CA1600015,0,WELL #1,A,WL
CA1600017,0,WELL #3,A,WL
CA1600017,1,WELL #1 (OLD WELL),I,WL
CA1600017,2,WELL #2 (NEW WELL),I,WL
CA1600018,0,WELL #1,I,WL
CA1600022,0,WELL#1,A,WL
CA1600023,0,AZCAL SW INF (CA AQDC) - RAW,A,IN
CA1600029,0,WELL #3,A,WL
CA1600029,1,WELL #1: IN STORAGE SHED,I,WL
CA1600029,2,WELL #2: 100 FT EAST OF WELL #1,I,WL
CA1600032,0,WELL #1,A,WL
CA1600048,0,WELL #1,A,WL
CA1600050,0,WELL #5 - ACTIVE,A,WL
CA1600050,1,WELL #6 - ACTIVE,A,WL
CA1600050,2,WELL #1 - OLD WELL,I,WL
CA1600050,3,WELL #2 - AG WELL,I,WL
CA1600050,4,WELL #3 - AG WELL,I,WL
CA1600050,5,WELL #4 - AG WELL,I,WL
CA1600249,0,WELL 01 - WEST WELL STBY,A,WL
CA1600249,1,WELL 03 - SOUTH BEFORE_ALUM_AS-TRT,A,WL
CA1600249,2,WELL 04 - NORTHEAST WELL STBY,A,WL
CA1600249,3,WELL 05 - STBY2017,A,WL
CA1600249,4,WELL 02 - EAST WELL INAC,I,WL
CA1600256,0,MAIN WELL,I,WL
CA1600265,0,WELL #2 - STANDBY SOURCE,A,WL
CA1600265,1,WELL #5,A,WL
CA1600265,2,WELL #4,I,WL
CA1600270,0,WELL 01,A,WL
CA1600285,0,WELL 01,I,WL
CA1600288,0,WELL 01,I,CC
CA1600293,0,WELL #1,A,WL
CA1600303,0,KEENAN SW INF (CA AQDCT) - RAW,A,IN
CA1600303,1,KFI WELL - RAW (211828G06),A,WL
CA1600303,2,WELL 304 - RAW,A,WL
CA1600507,0,WELL #2,A,WL
CA1600507,1,WELL #1,I,WL
CA1600601,0,MAIN WELL,A,WL
CA1600602,0,WELL #1,A,WL
CA1600602,1,WELL #2,A,WL
CA1600603,0,WELL #1,A,WL
CA1600603,1,WELL #2,A,WL
CA1600604,0,WELL #1,A,WL
CA1600604,1,WELL #2,A,WL
CA1600604,2,WELL #3,A,WL
CA1600604,3,WELL #4,A,WL
CA1600605,0,WELL #2,A,WL
CA1600607,0,WELL #1,A,WL
CA1600608,0,WELL #1 (NW),A,WL
CA1600609,0,WELL #1 NW,A,WL
CA1610001,0,WELL 01 - BEFORE AS/H2S/COLOR,A,WL
CA1610001,1,WELL 02 - RAW,A,WL
CA1610001,2,WELL 03 - BEFORE AS/H2S/COLOR,A,WL
CA1610001,3,PRIVATE IRRIG WELL - XCLD,I,WL
CA1610001,4,WELL 01A - INACTIVE,I,WL
CA1610001,5,WELL 02 - ABANDONED,I,WL
CA1610001,6,WELL 04 - ABANDONED,I,WL
CA1610001,7,WELL 04A - INACTIVE,I,WL
CA1610002,0,CALIFORNIA AQUEDUCT - RAW,A,IN
CA1610003,0,WELL 33 - RAW_STBY2017,A,WL
CA1610003,1,WELL 35 - RAW,A,WL
CA1610003,2,WELL 38,A,WL
CA1610003,3,WELL 40 - RAW,A,WL
CA1610003,4,WELL 41 - RAW,A,WL
CA1610003,5,WELL 42 - RAW,A,WL
CA1610003,6,WELL 43 - RAW,A,WL
CA1610003,7,WELL 44 - RAW,A,WL
CA1610003,8,WELL 45 - RAW,A,WL
CA1610003,9,WELL 46 - RAW,A,WL
CA1610003,10,WELL 47 - RAW,A,WL
CA1610003,11,WELL 48 - RAW,A,WL
CA1610003,12,WELL 49 - RAW,A,WL
CA1610003,13,WELL 50 - RAW,A,WL
CA1610003,14,WELL 02-02 - ABND-09 DESTROYED-10,I,WL
CA1610003,15,WELL 03-02 - DESTROYED 2006,I,WL
CA1610003,16,WELL 08-02 - DESTROYED 2006,I,WL
CA1610003,17,WELL 09 - DESTROYED,I,WL
CA1610003,18,WELL 11-02 - DESTROYED,I,WL
CA1610003,19,WELL 12 - DESTROYED,I,WL
CA1610003,20,WELL 13 - DESTROYED,I,WL
CA1610003,21,WELL 14-02 - DESTROYED,I,WL
CA1610003,22,WELL 15 - DESTROYED,I,WL
CA1610003,23,WELL 16 - DESTROYED 2008,I,WL
CA1610003,24,WELL 17 - DESTROYED,I,WL
CA1610003,25,WELL 18 - DESTRYD 2012,I,WL
CA1610003,26,WELL 19 - DESTROYED,I,WL
CA1610003,27,WELL 21 - DESTROYED,I,WL
CA1610003,28,WELL 22 - DESTROYED 2006,I,WL
CA1610003,29,WELL 23 - DESTROYED,I,WL
CA1610003,30,WELL 24 - IDESTROYED,I,WL
CA1610003,31,WELL 25 - DESTROYED,I,WL
CA1610003,32,WELL 26 - DESTROYED,I,WL
CA1610003,33,WELL 27 - DESTROYED,I,WL
CA1610003,34,WELL 28 - DESTROYED,I,WL
CA1610003,35,WELL 29 - DESTROYED,I,WL
CA1610003,36,WELL 30 - DESTROYED,I,WL
CA1610003,37,WELL 31 - DESTROYED,I,WL
CA1610003,38,WELL 32 - DESTRYD 2012,I,WL
CA1610003,39,WELL 34 - DESTRYD DEC-2012,I,WL
CA1610003,40,WELL 36 - INAC2017,I,WL
CA1610003,41,WELL 37 - INAC OCT-09,I,WL
CA1610003,42,WELL 39 - INAC MAR-10,I,WL
CA1610004,0,WELL 01A - BEFORE NITRATE BLND & AS TRT,A,WL
CA1610004,1,WELL 02A - BEFORE NITRATE & AS TRT,A,WL
CA1610004,2,WELL 03A - BEFORE NITRATE & AS TRT,A,WL
CA1610004,3,WELL 04B - BEFORE AS TRT,A,WL
CA1610004,4,WELL 06A - BEFORE AS TRT,A,WL
CA1610004,5,WELL 07A - BEFORE AS TRT,A,WL
CA1610004,6,WELL 08B - BEFORE AS TRT,A,WL
CA1610004,7,WELL 09B - BEFORE AS TRT,A,WL
CA1610004,8,WELL 10 - BEFORE AS TRT(STBY),A,WL
CA1610004,9,WELL 04A - ABANDONED MAY-06,I,WL
CA1610004,10,WELL 05 - DESTROYED,I,WL
CA1610004,11,WELL 06 - DESTROYED,I,WL
CA1610004,12,WELL 07 - DESTROYED,I,WL
CA1610004,13,WELL 08 - DESTROYED,I,WL
CA1610004,14,WELL 08A - DESTROYED 2013,I,WL
CA1610004,15,WELL 09 - DESTROYED,I,WL
CA1610004,16,WELL 09A - DESTROYED 2012,I,WL
CA1610005,0,WELL 07 - BEFORE AS/CLR BLND,A,WL
CA1610005,1,WELL 10 - BEFORE AS/CLR BLND,A,WL
CA1610005,2,WELL 11 - BEFORE AS/CLR BLND,A,WL
CA1610005,3,WELL 12 - BEFORE AS/CLR BLND,A,WL
CA1610005,4,WELL 13 - BEFORE AS/CLR BLND,A,WL
CA1610005,5,WELL 14 - BEFORE AS/CLR BLND,A,WL
CA1610005,6,WELL N-2 - STBY BEFORE AS/CLR BLND,A,WL
CA1610005,7,WELL N-4 - BEFORE AS/CLR BLND,A,WL
CA1610005,8,WELL N-5 - BEFORE AS/CLR BLND,A,WL
CA1610005,9,WELL N-6 - BEFORE AS/CLR BLND,A,WL
CA1610005,10,WELL 04 - DESTROYED,I,WL
CA1610005,11,WELL 08 - RAW_INAC (TOMATO PLNT),I,WL
CA1610005,12,WELL 09 - INAC2017 (TOMATO PLNT),I,WL
CA1610005,13,WELL N-1 - ABANDONED,I,WL
CA1610005,14,WELL N-3 - DESTROYED,I,WL
CA1610006,0,WELL 05 - RAW,A,WL
CA1610006,1,WELL 06 - RAW STBY2018,A,WL
CA1610006,2,WELL 07 - RAW INAC2018,I,WL
CA1610007,0,WELL 01D-2ND PLACE BEFORE AS TRT,A,WL
CA1610007,1,WELL 02D-MARGO ST. - STANDBY 2010,A,WL
CA1610007,2,WELL 04 - BEFORE AS TRT,A,WL
CA1610007,3,WELL 01 - DESTROYED,I,WL
CA1610007,4,WELL 02 - DESTROYED,I,WL
CA1610007,5,WELL 03 - DESTROYED 1980,I,WL
CA1610009,0,WELL 02A (MAUD) - BEFORE BENZ TRT,A,WL
CA1610009,1,WELL 03 (BECKY PEASE) - BEFORE BENZ TRT,A,WL
CA1610009,2,SCHOOL WELL - INACTIVE-NOT PART OF CITY,I,WL
CA1610700,0,RAW SURFACE WATER,A,IN
CA1610700,1,ADMIN 07 WELL - RAW,A,WL
CA1610700,2,ADMIN 03 WELL - INACTIVE,I,WL
CA1610700,3,ADMIN 05 WELL - DESTRYD 2013,I,WL
CA1610700,4,ADMIN 06 WELL - DESTRYD 2013,I,WL
CA1610700,5,OPS 01 WELL - INACTIVE,I,WL
CA1610700,6,OPS 03 WELL - INACTIVE,I,WL
CA1700502,0,ANDERSON SPRING,A,SP
CA1700508,0,WELL 01,A,WL
CA1700508,1,WELL 02,A,WL
CA1700510,0,WELL 01,A,WL
CA1700511,0,BOGGS MOUNTAIN SPRING - SURF INFL,A,SP
CA1700511,1,WELL 02,A,WL
CA1700511,2,CARBONATE SPRING,I,SP
CA1700511,3,WEST RIDGE SPRING,I,SP
CA1700511,4,CERDA WELL,I,WL
CA1700511,5,WELL 01,I,WL
CA1700516,0,WELL 01,A,WL
CA1700516,1,WELL 02,A,WL
CA1700516,2,WELL 03,A,WL
CA1700518,0,WELL 01,A,WL
CA1700518,1,WELL 03,A,WL
CA1700518,2,WELL 02-INACTIVE,I,WL
CA1700519,0,CLEAR LAKE INTAKE - RAW,A,IN
CA1700527,0,WELL-'FRESH MILK',A,WL
CA1700530,0,BEATTY SPRING,A,SP
CA1700533,0,WELL 01,A,WL
CA1700536,0,WELL 03,A,WL
CA1700536,1,WELL 02 - ABANDONED,I,WL
CA1700542,0,WELL 01,A,WL
CA1700544,0,WELL 03,A,WL
CA1700544,1,WELL 04,A,WL
CA1700544,2,WELL 02 - INACTIVATED,I,WL
CA1700546,0,CLEAR LAKE INTAKE - RAW,A,IN
CA1700549,0,WELL 01,A,WL
CA1700549,1,WELL 02,A,WL
CA1700552,0,WELL 01 (STANDBY),A,WL
CA1700552,1,WELL 02,A,WL
CA1700554,0,WELL 01,A,WL
CA1700554,1,WELL 02 - STANDBY,A,WL
CA1700561,0,WELL 01,A,WL
CA1700563,0,WELL 02,A,WL
CA1700563,1,WELL 03,A,WL
CA1700563,2,WELL 01 - INACTIVE,I,WL
CA1700568,0,CLEAR LAKE INTAKE - RAW,A,IN
CA1700574,0,WELL 03,A,WL
CA1700574,1,WELL 02 - BAAS - INACTIVE,I,WL
CA1700579,0,PONDEROSA LANE WELL,A,WL
CA1700580,0,WELL 01,A,WL
CA1700581,0,CACHE CREEK INFILTRATION GALLERY,A,IN
CA1700581,1,WELL 01 AT WTP,A,WL
CA1700584,0,CLEAR LAKE - RAW,A,IN
CA1700589,0,WELL 01,A,WL
CA1700592,0,NORTH WELL,A,WL
CA1700592,1,SOUTH WELL,A,WL
CA1700595,0,WELL 01 (DW-375-RAW),A,WL
CA1700595,1,WELL 02 (DW-375B-RAW),A,WL
CA1700596,0,WELL 02,A,WL
CA1700596,1,WELL 01-INACTIVE,I,WL
CA1700597,0,MILL CREEK INTAKE,A,IN
CA1700597,1,WELL 01 - INACTIVE,I,WL
CA1700599,0,LAKE PILLSBURY INTAKE - RAW,A,IN
CA1700601,0,WELL 01,A,WL
CA1700601,1,WELL 02,A,WL
CA1700603,0,CLEARLAKE INTAKE - RAW,A,IN
CA1700604,0,WELL 01,A,WL
CA1700606,0,WELL 01,A,WL
CA1700609,0,ST. HELENA CREEK - RAW,A,IN
CA1700609,1,WELL 01 - INACTIVE,I,WL
CA1700610,0,WELL 01,A,WL
CA1700610,1,CLEARLAKE INTAKE - RAW - INACTIVE,I,IN
CA1700617,0,WELL 01,A,WL
CA1700627,0,WELL 01,A,WL
CA1700628,0,WELL 01,A,WL
CA1700630,0,WELL 01,A,WL
CA1700638,0,SPRINGS,A,SP
CA1700638,1,EAST SPRING (SURF INFLUENCE) - INACTIVE,I,WL
CA1700650,0,WELL 01,A,WL
CA1700657,0,WELL 01,A,WL
CA1700670,0,WELL 01,A,WL
CA1700670,1,WELL 02 (SEASONAL),A,WL
CA1700674,0,WELL 01,A,WL
CA1700676,0,WELL 01,A,WL
CA1700677,0,WELL 02,A,WL
