pws_id,entry_id,code,name
CA4700523,0,R,RESIDENTIAL AREA
CA4700528,0,R,RESIDENTIAL AREA
CA4700531,0,R,RESIDENTIAL AREA
CA4700541,0,R,MOBILE HOME PARK
CA4700542,0,R,MOBILE HOME PARK
CA4700545,0,T,RECREATION AREA
CA4700546,0,R,MOBILE HOME PARK
CA4700549,0,R,RESIDENTIAL AREA
CA4700551,0,R,RESIDENTIAL AREA
CA4700554,0,T,HIGHWAY REST AREA
CA4700557,0,T,HIGHWAY REST AREA
CA4700558,0,T,HIGHWAY REST AREA
CA4700559,0,NT,SCHOOL
CA4700562,0,T,HOTEL/MOTEL
CA4700563,0,T,HOTEL/MOTEL
CA4700565,0,T,OTHER TRANSIENT AREA
CA4700569,0,NT,SCHOOL
CA4700571,0,T,RECREATION AREA
CA4700573,0,T,OTHER TRANSIENT AREA
CA4700577,0,NT,SCHOOL
CA4700582,0,NT,SCHOOL
CA4700585,0,NT,SCHOOL
CA4700586,0,NT,SCHOOL
CA4700591,0,NT,SCHOOL
CA4700593,0,T,RECREATION AREA
CA4700594,0,T,OTHER TRANSIENT AREA
CA4700597,0,T,RECREATION AREA
CA4700601,0,T,RECREATION AREA
CA4700603,0,T,RECREATION AREA
CA4700612,0,T,RECREATION AREA
CA4700626,0,R,MOBILE HOME PARK
CA4700627,0,R,MOBILE HOME PARK
CA4700630,0,R,RESIDENTIAL AREA
CA4700638,0,R,RESIDENTIAL AREA
CA4700663,0,T,RECREATION AREA
CA4700666,0,T,RECREATION AREA
CA4700669,0,T,RECREATION AREA
CA4700686,0,R,RESIDENTIAL AREA
CA4700702,0,O,OTHER AREA
CA4700705,0,O,OTHER AREA
CA4700722,0,T,OTHER TRANSIENT AREA
CA4700803,0,R,MOBILE HOME PARK
CA4700807,0,T,SUMMER CAMP
CA4700814,0,T,SUMMER CAMP
CA4700825,0,T,SECONDARY RESIDENCES
CA4700828,0,T,OTHER TRANSIENT AREA
CA4700839,0,T,RECREATION AREA
CA4700851,0,O,OTHER AREA
CA4700863,0,T,RECREATION AREA
CA4700870,0,T,RECREATION AREA
CA4700872,0,R,RESIDENTIAL AREA
CA4700875,0,T,OTHER TRANSIENT AREA
CA4700880,0,R,RESIDENTIAL AREA
CA4700881,0,NT,MEDICAL FACILITY
CA4700884,0,T,OTHER TRANSIENT AREA
CA4700891,0,R,OTHER RESIDENTIAL AREA
CA4710001,0,R,RESIDENTIAL AREA
CA4710002,0,R,RESIDENTIAL AREA
CA4710003,0,T,RECREATION AREA
CA4710004,0,T,RECREATION AREA
CA4710006,0,R,RESIDENTIAL AREA
CA4710007,0,T,RECREATION AREA
CA4710008,0,T,RECREATION AREA
CA4710009,0,T,RECREATION AREA
CA4710010,0,T,RECREATION AREA
CA4710011,0,R,RESIDENTIAL AREA
CA4710012,0,T,RECREATION AREA
CA4710013,0,T,RECREATION AREA
CA4710500,0,T,RECREATION AREA
CA4710800,0,NT,INSTITUTION
CA4800511,0,R,RESIDENTIAL AREA
CA4800527,0,T,HOTEL/MOTEL
CA4800531,0,R,OTHER RESIDENTIAL AREA
CA4800558,0,T,RESTAURANT
CA4800561,0,T,RECREATION AREA
CA4800564,0,R,MOBILE HOME PARK
CA4800574,0,R,OTHER RESIDENTIAL AREA
CA4800589,0,R,RESIDENTIAL AREA
CA4800595,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800596,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800612,0,T,RESTAURANT
CA4800615,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800651,0,T,RECREATION AREA
CA4800695,0,T,RESTAURANT
CA4800709,0,T,RECREATION AREA
CA4800727,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800732,0,T,SERVICE STATION
CA4800753,0,R,MOBILE HOME PARK
CA4800755,0,T,OTHER TRANSIENT AREA
CA4800767,0,R,RESIDENTIAL AREA
CA4800773,0,T,RESTAURANT
CA4800780,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800781,0,T,HIGHWAY REST AREA
CA4800784,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800786,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800797,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800801,0,T,SERVICE STATION
CA4800804,0,T,SECONDARY RESIDENCES
CA4800807,0,T,SERVICE STATION
CA4800809,0,NT,INSTITUTION
CA4800812,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800818,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800820,0,NT,INDUSTRIAL/AGRICULTURAL
CA4800826,0,NT,INDUSTRIAL/AGRICULTURAL
CA4810001,0,R,RESIDENTIAL AREA
CA4810002,0,R,RESIDENTIAL AREA
CA4810003,0,R,RESIDENTIAL AREA
CA4810004,0,R,RESIDENTIAL AREA
CA4810005,0,R,RESIDENTIAL AREA
CA4810007,0,R,RESIDENTIAL AREA
CA4810008,0,R,RESIDENTIAL AREA
CA4810009,0,R,RESIDENTIAL AREA
CA4810010,0,R,RESIDENTIAL AREA
CA4810011,0,R,RESIDENTIAL AREA
CA4810012,0,R,RESIDENTIAL AREA
CA4810013,0,R,RESIDENTIAL AREA
CA4810015,0,O,WHOLESALER (SELLS WATER)
CA4810017,0,T,RECREATION AREA
CA4810019,0,O,OTHER AREA
CA4810020,0,NT,INDUSTRIAL/AGRICULTURAL
CA4810021,0,R,RESIDENTIAL AREA
CA4810023,0,T,RESTAURANT
CA4810024,0,R,RESIDENTIAL AREA
CA4810025,0,R,RESIDENTIAL AREA
CA4810026,0,T,SECONDARY RESIDENCES
CA4810030,0,NT,INDUSTRIAL/AGRICULTURAL
CA4810033,0,NT,INDUSTRIAL/AGRICULTURAL
CA4810034,0,T,SERVICE STATION
CA4810035,0,T,RECREATION AREA
CA4810036,0,NT,OTHER NON-TRANSIENT AREA
CA4810037,0,NT,INSTITUTION
CA4810038,0,NT,INDUSTRIAL/AGRICULTURAL
CA4810701,0,NT,INSTITUTION
CA4810800,0,NT,MEDICAL FACILITY
CA4810801,0,NT,INSTITUTION
CA4890001,0,O,RECYCLED WATER
CA4890003,0,O,RECYCLED WATER
CA4890004,0,O,RECYCLED WATER
CA4890005,0,O,RECYCLED WATER
CA4900033,0,T,RESTAURANT
CA4900107,0,T,RESTAURANT
CA4900508,0,R,RESIDENTIAL AREA
CA4900510,0,R,RESIDENTIAL AREA
CA4900512,0,R,RESIDENTIAL AREA
CA4900513,0,R,RESIDENTIAL AREA
CA4900514,0,R,RESIDENTIAL AREA
CA4900521,0,R,RESIDENTIAL AREA
CA4900532,0,R,RESIDENTIAL AREA
CA4900533,0,R,RESIDENTIAL AREA
CA4900536,0,R,RESIDENTIAL AREA
CA4900543,0,R,RESIDENTIAL AREA
CA4900545,0,R,RESIDENTIAL AREA
CA4900546,0,R,RESIDENTIAL AREA
CA4900547,0,R,RESIDENTIAL AREA
CA4900548,0,R,RESIDENTIAL AREA
CA4900549,0,R,RESIDENTIAL AREA
CA4900551,0,R,RESIDENTIAL AREA
CA4900552,0,R,RESIDENTIAL AREA
CA4900553,0,R,RESIDENTIAL AREA
CA4900558,0,R,RESIDENTIAL AREA
CA4900559,0,R,RESIDENTIAL AREA
CA4900560,0,R,RESIDENTIAL AREA
CA4900561,0,R,RESIDENTIAL AREA
CA4900562,0,R,RESIDENTIAL AREA
CA4900563,0,R,RESIDENTIAL AREA
CA4900568,0,R,RESIDENTIAL AREA
CA4900570,0,R,RESIDENTIAL AREA
CA4900573,0,R,RESIDENTIAL AREA
CA4900575,0,R,RESIDENTIAL AREA
CA4900577,0,NT,SCHOOL
CA4900578,0,R,RESIDENTIAL AREA
CA4900580,0,R,RESIDENTIAL AREA
CA4900584,0,R,RESIDENTIAL AREA
CA4900585,0,R,RESIDENTIAL AREA
CA4900587,0,R,RESIDENTIAL AREA
CA4900588,0,R,RESIDENTIAL AREA
CA4900599,0,R,RESIDENTIAL AREA
CA4900600,0,R,MOBILE HOME PARK
CA4900603,0,R,RESIDENTIAL AREA
CA4900605,0,R,RESIDENTIAL AREA
CA4900608,0,R,RESIDENTIAL AREA
CA4900611,0,R,RESIDENTIAL AREA
CA4900620,0,R,RESIDENTIAL AREA
CA4900629,0,R,RESIDENTIAL AREA
CA4900630,0,R,RESIDENTIAL AREA
CA4900634,0,R,RESIDENTIAL AREA
CA4900637,0,R,RESIDENTIAL AREA
CA4900639,0,R,RESIDENTIAL AREA
CA4900640,0,R,RESIDENTIAL AREA
CA4900641,0,R,RESIDENTIAL AREA
CA4900644,0,T,OTHER TRANSIENT AREA
CA4900646,0,R,RESIDENTIAL AREA
CA4900647,0,R,RESIDENTIAL AREA
CA4900653,0,R,RESIDENTIAL AREA
CA4900660,0,R,RESIDENTIAL AREA
CA4900665,0,R,RESIDENTIAL AREA
CA4900667,0,R,RESIDENTIAL AREA
CA4900669,0,R,RESIDENTIAL AREA
CA4900673,0,R,RESIDENTIAL AREA
CA4900674,0,R,MOBILE HOME PARK
CA4900675,0,R,MOBILE HOME PARK
CA4900679,0,NT,SCHOOL
CA4900680,0,NT,SCHOOL
CA4900684,0,T,RESTAURANT
CA4900686,0,T,RECREATION AREA
CA4900687,0,R,MOBILE HOME PARK
CA4900693,0,NT,SCHOOL
CA4900694,0,NT,SCHOOL
CA4900695,0,NT,SCHOOL
CA4900699,0,NT,SCHOOL
CA4900703,0,NT,SCHOOL
CA4900704,0,NT,SCHOOL
CA4900705,0,NT,SCHOOL
CA4900707,0,NT,SCHOOL
CA4900708,0,NT,SCHOOL
CA4900710,0,NT,SCHOOL
CA4900711,0,NT,SCHOOL
CA4900714,0,NT,SCHOOL
CA4900716,0,NT,SCHOOL
CA4900719,0,NT,SCHOOL
CA4900720,0,R,MOBILE HOME PARK
CA4900721,0,R,MOBILE HOME PARK
CA4900723,0,R,MOBILE HOME PARK
CA4900728,0,R,MOBILE HOME PARK
CA4900736,0,R,RESIDENTIAL AREA
CA4900737,0,T,RECREATION AREA
CA4900739,0,NT,SCHOOL
CA4900743,0,T,RECREATION AREA
CA4900745,0,T,RECREATION AREA
CA4900748,0,T,RECREATION AREA
CA4900774,0,T,SUMMER CAMP
CA4900785,0,R,RESIDENTIAL AREA
CA4900787,0,R,MOBILE HOME PARK
CA4900788,0,R,MOBILE HOME PARK
CA4900789,0,R,MOBILE HOME PARK
CA4900791,0,R,MOBILE HOME PARK
CA4900792,0,R,MOBILE HOME PARK
CA4900793,0,R,RESIDENTIAL AREA
CA4900794,0,R,MOBILE HOME PARK
CA4900795,0,R,MOBILE HOME PARK
CA4900796,0,R,MOBILE HOME PARK
CA4900797,0,R,MOBILE HOME PARK
CA4900798,0,R,MOBILE HOME PARK
CA4900799,0,R,MOBILE HOME PARK
CA4900812,0,NT,INDUSTRIAL/AGRICULTURAL
CA4900813,0,T,RESTAURANT
CA4900817,0,T,RESTAURANT
CA4900832,0,R,MOBILE HOME PARK
CA4900841,0,T,RESTAURANT
CA4900843,0,R,RESIDENTIAL AREA
CA4900844,0,T,RESTAURANT
CA4900846,0,R,RESIDENTIAL AREA
CA4900847,0,T,RESTAURANT
CA4900850,0,R,RESIDENTIAL AREA
CA4900853,0,R,RESIDENTIAL AREA
CA4900859,0,NT,INDUSTRIAL/AGRICULTURAL
CA4900871,0,R,MOBILE HOME PARK
CA4900873,0,T,RESTAURANT
CA4900875,0,T,RESTAURANT
CA4900878,0,T,RESTAURANT
CA4900892,0,R,RESIDENTIAL AREA
CA4900893,0,R,RESIDENTIAL AREA
CA4900897,0,T,OTHER TRANSIENT AREA
CA4900898,0,T,RECREATION AREA
CA4900901,0,R,RESIDENTIAL AREA
CA4900904,0,T,RESTAURANT
CA4900907,0,NT,SCHOOL
CA4900909,0,T,RESTAURANT
CA4900911,0,T,RESTAURANT
CA4900912,0,T,RESTAURANT
CA4900913,0,R,RESIDENTIAL AREA
CA4900916,0,T,RESTAURANT
CA4900924,0,T,RESTAURANT
CA4900925,0,T,OTHER TRANSIENT AREA
CA4900934,0,T,RESTAURANT
CA4900935,0,NT,INDUSTRIAL/AGRICULTURAL
CA4900936,0,T,RESTAURANT
CA4900943,0,R,RESIDENTIAL AREA
CA4900945,0,NT,SCHOOL
CA4900946,0,T,RESTAURANT
CA4900949,0,T,OTHER TRANSIENT AREA
CA4900957,0,T,OTHER TRANSIENT AREA
CA4900968,0,T,RESTAURANT
CA4900973,0,R,RESIDENTIAL AREA
CA4900974,0,T,RESTAURANT
CA4900975,0,T,RESTAURANT
CA4900981,0,T,RESTAURANT
CA4900982,0,T,RESTAURANT
CA4900986,0,T,RESTAURANT
CA4900994,0,T,RESTAURANT
CA4900998,0,T,RESTAURANT
CA4900999,0,T,RESTAURANT
CA4901004,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901008,0,T,OTHER TRANSIENT AREA
CA4901016,0,T,RESTAURANT
CA4901017,0,T,RECREATION AREA
CA4901018,0,T,RESTAURANT
CA4901024,0,T,RESTAURANT
CA4901025,0,T,RECREATION AREA
CA4901027,0,T,RESTAURANT
CA4901028,0,T,RESTAURANT
CA4901030,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901038,0,T,RESTAURANT
CA4901042,0,T,RESTAURANT
CA4901044,0,T,SUMMER CAMP
CA4901046,0,T,HOTEL/MOTEL
CA4901060,0,T,RECREATION AREA
CA4901061,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901062,0,R,RESIDENTIAL AREA
CA4901063,0,NT,INSTITUTION
CA4901066,0,T,RESTAURANT
CA4901068,0,T,RESTAURANT
CA4901069,0,T,RESTAURANT
CA4901071,0,R,RESIDENTIAL AREA
CA4901073,0,T,RESTAURANT
CA4901074,0,T,RESTAURANT
CA4901077,0,T,RECREATION AREA
CA4901079,0,T,RESTAURANT
CA4901080,0,T,OTHER TRANSIENT AREA
CA4901082,0,T,RESTAURANT
CA4901083,0,T,RESTAURANT
CA4901084,0,T,RESTAURANT
CA4901086,0,T,RESTAURANT
CA4901090,0,T,RESTAURANT
CA4901093,0,T,RESTAURANT
CA4901094,0,T,RESTAURANT
CA4901095,0,T,SUMMER CAMP
CA4901096,0,T,RECREATION AREA
CA4901101,0,T,SUMMER CAMP
CA4901105,0,T,SUMMER CAMP
CA4901106,0,T,SUMMER CAMP
CA4901107,0,T,SUMMER CAMP
CA4901109,0,T,SUMMER CAMP
CA4901110,0,T,SUMMER CAMP
CA4901112,0,T,RECREATION AREA
CA4901113,0,T,RESTAURANT
CA4901115,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901118,0,T,RESTAURANT
CA4901119,0,T,RESTAURANT
CA4901120,0,T,RESTAURANT
CA4901122,0,T,RESTAURANT
CA4901129,0,T,RESTAURANT
CA4901130,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901133,0,T,RESTAURANT
CA4901135,0,T,RESTAURANT
CA4901139,0,T,RESTAURANT
CA4901141,0,T,SUMMER CAMP
CA4901143,0,T,SUMMER CAMP
CA4901144,0,T,RESTAURANT
CA4901147,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901151,0,T,RESTAURANT
CA4901152,0,T,RESTAURANT
CA4901153,0,T,RESTAURANT
CA4901156,0,NT,SCHOOL
CA4901161,0,T,RESTAURANT
CA4901162,0,T,RESTAURANT
CA4901164,0,T,RESTAURANT
CA4901165,0,T,OTHER TRANSIENT AREA
CA4901168,0,NT,SCHOOL
CA4901170,0,T,OTHER TRANSIENT AREA
CA4901175,0,T,RECREATION AREA
CA4901176,0,T,RESTAURANT
CA4901179,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901181,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901189,0,R,OTHER RESIDENTIAL AREA
CA4901190,0,NT,SCHOOL
CA4901191,0,T,OTHER TRANSIENT AREA
CA4901193,0,T,RESTAURANT
CA4901196,0,T,HOTEL/MOTEL
CA4901198,0,NT,INSTITUTION
CA4901201,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901202,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901203,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901204,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901205,0,T,RECREATION AREA
CA4901206,0,T,RESTAURANT
CA4901207,0,T,RESTAURANT
CA4901208,0,T,OTHER TRANSIENT AREA
CA4901212,0,T,OTHER TRANSIENT AREA
CA4901213,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901214,0,NT,DAY CARE CENTER
CA4901215,0,NT,SCHOOL
CA4901216,0,T,RESTAURANT
CA4901218,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901220,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901221,0,R,RESIDENTIAL AREA
CA4901222,0,T,RECREATION AREA
CA4901223,0,T,RECREATION AREA
CA4901225,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901227,0,T,OTHER TRANSIENT AREA
CA4901231,0,T,OTHER TRANSIENT AREA
CA4901232,0,T,OTHER TRANSIENT AREA
CA4901233,0,T,OTHER TRANSIENT AREA
CA4901234,0,NT,INSTITUTION
CA4901236,0,T,RESTAURANT
CA4901244,0,T,OTHER TRANSIENT AREA
CA4901245,0,T,OTHER TRANSIENT AREA
CA4901246,0,T,OTHER TRANSIENT AREA
CA4901247,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901248,0,T,OTHER TRANSIENT AREA
CA4901250,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901251,0,T,RECREATION AREA
CA4901252,0,T,OTHER TRANSIENT AREA
CA4901254,0,T,RESTAURANT
CA4901255,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901257,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901258,0,T,RECREATION AREA
CA4901259,0,T,OTHER TRANSIENT AREA
CA4901261,0,T,HIGHWAY REST AREA
CA4901262,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901263,0,R,OTHER RESIDENTIAL AREA
CA4901264,0,O,OTHER AREA
CA4901265,0,T,OTHER TRANSIENT AREA
CA4901266,0,O,OTHER AREA
CA4901267,0,NT,INSTITUTION
CA4901269,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901272,0,T,OTHER TRANSIENT AREA
CA4901273,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901274,0,O,OTHER AREA
CA4901275,0,O,OTHER AREA
CA4901277,0,O,OTHER AREA
CA4901278,0,O,OTHER AREA
CA4901282,0,O,OTHER AREA
CA4901283,0,O,OTHER AREA
CA4901284,0,O,OTHER AREA
CA4901286,0,T,OTHER TRANSIENT AREA
CA4901287,0,O,OTHER AREA
CA4901290,0,O,OTHER AREA
CA4901291,0,O,OTHER AREA
CA4901293,0,O,OTHER AREA
CA4901294,0,O,OTHER AREA
CA4901295,0,O,OTHER AREA
CA4901297,0,NT,OTHER NON-TRANSIENT AREA
CA4901298,0,O,OTHER AREA
CA4901299,0,O,OTHER AREA
CA4901300,0,O,OTHER AREA
CA4901301,0,O,OTHER AREA
CA4901305,0,O,OTHER AREA
CA4901308,0,O,OTHER AREA
CA4901309,0,O,OTHER AREA
CA4901310,0,O,OTHER AREA
CA4901312,0,O,OTHER AREA
CA4901313,0,O,OTHER AREA
CA4901314,0,O,OTHER AREA
CA4901316,0,T,OTHER TRANSIENT AREA
CA4901317,0,O,OTHER AREA
CA4901321,0,O,OTHER AREA
CA4901324,0,O,OTHER AREA
CA4901327,0,O,OTHER AREA
CA4901328,0,O,OTHER AREA
CA4901329,0,O,OTHER AREA
CA4901330,0,O,OTHER AREA
CA4901331,0,O,OTHER AREA
CA4901332,0,O,OTHER AREA
CA4901333,0,O,OTHER AREA
CA4901334,0,O,OTHER AREA
CA4901336,0,O,OTHER AREA
CA4901337,0,O,OTHER AREA
CA4901338,0,O,OTHER AREA
CA4901340,0,O,OTHER AREA
CA4901341,0,O,OTHER AREA
CA4901342,0,O,OTHER AREA
CA4901343,0,O,OTHER AREA
CA4901344,0,O,OTHER AREA
CA4901345,0,O,OTHER AREA
CA4901346,0,R,RESIDENTIAL AREA
CA4901347,0,T,RECREATION AREA
CA4901348,0,O,OTHER AREA
CA4901353,0,O,OTHER AREA
CA4901355,0,O,OTHER AREA
CA4901356,0,O,OTHER AREA
CA4901357,0,O,OTHER AREA
CA4901360,0,O,OTHER AREA
CA4901361,0,O,OTHER AREA
CA4901362,0,O,OTHER AREA
CA4901363,0,O,OTHER AREA
CA4901364,0,O,OTHER AREA
CA4901365,0,O,OTHER AREA
CA4901366,0,O,OTHER AREA
CA4901368,0,NT,OTHER NON-TRANSIENT AREA
CA4901370,0,NT,MEDICAL FACILITY
CA4901373,0,T,OTHER TRANSIENT AREA
CA4901374,0,T,OTHER TRANSIENT AREA
CA4901375,0,T,OTHER TRANSIENT AREA
CA4901377,0,T,OTHER TRANSIENT AREA
CA4901381,0,R,RESIDENTIAL AREA
CA4901382,0,NT,DAY CARE CENTER
CA4901383,0,O,OTHER AREA
CA4901384,0,O,OTHER AREA
CA4901384,1,T,OTHER TRANSIENT AREA
CA4901387,0,O,OTHER AREA
CA4901388,0,O,OTHER AREA
CA4901390,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901392,0,T,OTHER TRANSIENT AREA
CA4901393,0,T,OTHER TRANSIENT AREA
CA4901394,0,T,OTHER TRANSIENT AREA
CA4901395,0,O,OTHER AREA
CA4901396,0,T,OTHER TRANSIENT AREA
CA4901398,0,T,OTHER TRANSIENT AREA
CA4901399,0,T,RECREATION AREA
CA4901400,0,T,OTHER TRANSIENT AREA
CA4901401,0,T,OTHER TRANSIENT AREA
CA4901403,0,T,OTHER TRANSIENT AREA
CA4901404,0,T,OTHER TRANSIENT AREA
CA4901405,0,O,OTHER AREA
CA4901406,0,O,OTHER AREA
CA4901407,0,T,OTHER TRANSIENT AREA
CA4901408,0,O,OTHER AREA
CA4901411,0,T,OTHER TRANSIENT AREA
CA4901412,0,T,OTHER TRANSIENT AREA
CA4901413,0,T,OTHER TRANSIENT AREA
CA4901414,0,T,RESTAURANT
CA4901419,0,O,OTHER AREA
CA4901423,0,T,OTHER TRANSIENT AREA
CA4901425,0,T,OTHER TRANSIENT AREA
CA4901426,0,T,OTHER TRANSIENT AREA
CA4901431,0,T,OTHER TRANSIENT AREA
CA4901432,0,T,OTHER TRANSIENT AREA
CA4901433,0,T,RETAIL EMPLOYEES
CA4901434,0,T,OTHER TRANSIENT AREA
CA4901436,0,NT,SCHOOL
CA4901437,0,T,OTHER TRANSIENT AREA
CA4901440,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901442,0,O,OTHER AREA
CA4901444,0,T,OTHER TRANSIENT AREA
CA4901445,0,R,SUBDIVISION
CA4901447,0,NT,INDUSTRIAL/AGRICULTURAL
CA4901448,0,T,OTHER TRANSIENT AREA
CA4901448,1,T,RESTAURANT
CA4901451,0,O,OTHER AREA
CA4901452,0,T,OTHER TRANSIENT AREA
CA4901453,0,T,OTHER TRANSIENT AREA
CA4910002,0,R,RESIDENTIAL AREA
CA4910003,0,R,RESIDENTIAL AREA
CA4910004,0,R,RESIDENTIAL AREA
CA4910005,0,O,WHOLESALER (SELLS WATER)
CA4910006,0,O,WHOLESALER (SELLS WATER)
CA4910007,0,R,RESIDENTIAL AREA
CA4910008,0,O,WHOLESALER (SELLS WATER)
CA4910009,0,R,RESIDENTIAL AREA
CA4910010,0,R,RESIDENTIAL AREA
CA4910011,0,R,RESIDENTIAL AREA
CA4910012,0,R,RESIDENTIAL AREA
CA4910013,0,R,RESIDENTIAL AREA
CA4910014,0,R,RESIDENTIAL AREA
CA4910016,0,R,RESIDENTIAL AREA
CA4910017,0,R,RESIDENTIAL AREA
CA4910018,0,R,RESIDENTIAL AREA
CA4910019,0,R,RESIDENTIAL AREA
CA4910020,0,O,WHOLESALER (SELLS WATER)
CA4910021,0,R,RESIDENTIAL AREA
CA4910022,0,R,RESIDENTIAL AREA
CA4910023,0,R,RESIDENTIAL AREA
CA4910024,0,R,RESIDENTIAL AREA
CA4910025,0,R,RESIDENTIAL AREA
CA4910026,0,R,RESIDENTIAL AREA
CA4910027,0,NT,SCHOOL
CA4910028,0,O,WHOLESALER (SELLS WATER)
CA4910029,0,O,WHOLESALER (SELLS WATER)
CA4910202,0,NT,INSTITUTION
CA4910302,0,T,RECREATION AREA
CA4910304,0,T,RECREATION AREA
CA4910305,0,T,RECREATION AREA
CA4910306,0,T,RECREATION AREA
CA4910307,0,T,RECREATION AREA
CA4910308,0,T,RECREATION AREA
CA4910309,0,T,RECREATION AREA
CA4910310,0,T,RECREATION AREA
CA4910311,0,T,RECREATION AREA
CA4910313,0,T,RECREATION AREA
CA4910701,0,NT,INSTITUTION
CA4910702,0,T,RECREATION AREA
CA4990001,0,O,RECYCLED WATER
CA4990002,0,O,RECYCLED WATER
CA4990003,0,O,RECYCLED WATER
CA4990004,0,O,RECYCLED WATER
CA4990005,0,O,RECYCLED WATER
CA4990006,0,O,RECYCLED WATER
CA4990007,0,O,RECYCLED WATER
CA4990008,0,O,RECYCLED WATER
CA4990009,0,O,RECYCLED WATER
CA4990010,0,O,RECYCLED WATER
CA4990011,0,O,RECYCLED WATER
CA4990012,0,O,RECYCLED WATER
CA4990013,0,O,RECYCLED WATER
CA4990014,0,O,RECYCLED WATER
CA4990015,0,O,RECYCLED WATER
CA4990017,0,O,RECYCLED WATER
CA4990019,0,O,RECYCLED WATER
CA4990020,0,O,RECYCLED WATER
CA4990020,1,R,SANITARY IMPROVEMENT DISTRICT
CA4990021,0,O,RECYCLED WATER
CA4990021,1,R,SANITARY IMPROVEMENT DISTRICT
CA4990022,0,O,RECYCLED WATER
CA4990022,1,R,SANITARY IMPROVEMENT DISTRICT
CA4991030,0,O,RECYCLED WATER
CA4991080,0,O,RECYCLED WATER
CA5000003,0,R,RESIDENTIAL AREA
CA5000005,0,R,RESIDENTIAL AREA
CA5000008,0,R,RESIDENTIAL AREA
CA5000010,0,R,RESIDENTIAL AREA
CA5000013,0,R,RESIDENTIAL AREA
CA5000014,0,R,RESIDENTIAL AREA
CA5000015,0,R,RESIDENTIAL AREA
CA5000016,0,R,RESIDENTIAL AREA
CA5000017,0,R,RESIDENTIAL AREA
CA5000019,0,R,RESIDENTIAL AREA
CA5000020,0,R,RESIDENTIAL AREA
CA5000033,0,R,MOBILE HOME PARK
CA5000041,0,R,MOBILE HOME PARK
CA5000048,0,R,MOBILE HOME PARK
CA5000049,0,R,MOBILE HOME PARK
CA5000051,0,R,MOBILE HOME PARK
CA5000054,0,R,MOBILE HOME PARK
CA5000055,0,R,MOBILE HOME PARK
CA5000057,0,R,MOBILE HOME PARK
CA5000058,0,R,MOBILE HOME PARK
CA5000060,0,R,MOBILE HOME PARK
CA5000061,0,R,MOBILE HOME PARK
CA5000062,0,R,MOBILE HOME PARK
CA5000066,0,R,MOBILE HOME PARK
CA5000067,0,R,MOBILE HOME PARK
CA5000071,0,R,MOBILE HOME PARK
CA5000072,0,R,MOBILE HOME PARK
CA5000076,0,T,RECREATION AREA
CA5000077,0,R,MOBILE HOME PARK
CA5000080,0,R,MOBILE HOME PARK
CA5000082,0,R,MOBILE HOME PARK
CA5000085,0,R,MOBILE HOME PARK
CA5000086,0,R,MOBILE HOME PARK
CA5000090,0,R,MOBILE HOME PARK
CA5000091,0,T,RESTAURANT
CA5000095,0,R,MOBILE HOME PARK
CA5000099,0,R,RESIDENTIAL AREA
CA5000101,0,NT,SCHOOL
CA5000109,0,NT,SCHOOL
CA5000110,0,T,RESTAURANT
CA5000116,0,NT,SCHOOL
CA5000117,0,NT,INDUSTRIAL/AGRICULTURAL
CA5000132,0,NT,SCHOOL
CA5000133,0,NT,SCHOOL
CA5000134,0,T,HIGHWAY REST AREA
CA5000136,0,T,OTHER TRANSIENT AREA
CA5000138,0,T,OTHER TRANSIENT AREA
