pws_id,activity_date,federal_type,primary_source,principal_county_served,state_type,status,water_system_name,water_system_no
CA5500113,1979-03-22,NC,GW,TUOLUMNE,NC,A,HEAVENLY HILLS CHRISTIAN CAMP,CA5500113
CA5500115,1979-03-22,C,GW,TUOLUMNE,C,A,SUGAR PINE RV RESORT,CA5500115
CA5500116,1979-03-22,C,SW,TUOLUMNE,C,A,PEPPERMINT CREEK MHP,CA5500116
CA5500119,1979-03-22,C,GW,TUOLUMNE,C,A,YOSEMITE VISTA ESTATES,CA5500119
CA5500120,1979-03-22,C,GW,TUOLUMNE,C,A,49ER TRAILER RANCH,CA5500120
CA5500124,1979-03-22,C,GW,TUOLUMNE,C,A,MONO VISTA RANCH MHP,CA5500124
CA5500125,1979-03-22,C,GW,TUOLUMNE,C,A,MOTHER LODE MOBILE ESTATES,CA5500125
CA5500127,1979-03-22,NP,GW,TUOLUMNE,SSWS,A,"HIDDEN VALLEY TRAILER PARK, INC",CA5500127
CA5500128,1979-03-22,C,GU,TUOLUMNE,C,A,GOLD RUSH MOBILE HOME PARK,CA5500128
CA5500132,1979-03-22,NC,GW,TUOLUMNE,NC,A,MARBLE QUARRY RESORT,CA5500132
CA5500138,1979-03-22,NC,GW,TUOLUMNE,NC,A,USFS CHERRY VALLEY CAMPGD,CA5500138
CA5500141,1979-03-22,NC,GW,TUOLUMNE,NC,A,CAMP TAWONGA,CA5500141
CA5500145,1979-03-22,NC,GW,TUOLUMNE,NC,A,SAN JOSE FAMILY CAMP,CA5500145
CA5500148,1979-03-22,NTNC,GW,TUOLUMNE,NTNC,A,CHINESE CAMP SCHOOL,CA5500148
CA5500149,1979-03-22,C,GW,TUOLUMNE,C,A,COLUMBIA MOBILE HOME PARK,CA5500149
CA5500151,1979-03-22,NC,GW,TUOLUMNE,NC,A,CAMP JACK HAZARD,CA5500151
CA5500152,1979-03-22,NTNC,GW,TUOLUMNE,NTNC,A,CURTIS CREEK ELEMENTARY SCHOOL,CA5500152
CA5500160,1980-06-27,NC,GW,TUOLUMNE,NC,A,YOSEMITE RIVERSIDE INN,CA5500160
CA5500168,1981-11-30,NTNC,GU,TUOLUMNE,NTNC,A,DODGE RIDGE SKI RESORT,CA5500168
CA5500171,1981-11-30,NTNC,GW,TUOLUMNE,NTNC,A,SIERRA OUTDOOR SCHOOL,CA5500171
CA5500173,1981-11-30,NC,GW,TUOLUMNE,NC,A,USFS EUREKA VALLEY CAMPGD,CA5500173
CA5500175,1981-11-30,NC,GW,TUOLUMNE,NC,A,USFS DARDANELLE CAMP BRIGHTMN,CA5500175
CA5500176,1981-11-30,NC,GW,TUOLUMNE,NC,A,USFS CLARK FORK CAMPD,CA5500176
CA5500179,1981-11-30,NC,GW,TUOLUMNE,NC,A,USFS STRAWBERRY ADMIN. SITE,CA5500179
CA5500181,1981-11-30,NC,GW,TUOLUMNE,NC,A,LOST DUTCHMAN MINING ASSOC,CA5500181
CA5500182,1981-11-30,NC,GW,TUOLUMNE,NC,A,BUMBLEBEE TRACT IMP ASSOC,CA5500182
CA5500186,1981-11-30,NC,GW,TUOLUMNE,NC,A,USFS FRASER FLAT CAMPGD,CA5500186
CA5500191,1983-01-27,NC,GW,TUOLUMNE,NC,A,LELAND CREEK IMPROVEMENT ASSOC,CA5500191
CA5500193,1984-01-21,C,GW,TUOLUMNE,C,A,TAMARRON MOBILE HOME PARK,CA5500193
CA5500194,1984-01-21,NC,GW,TUOLUMNE,NC,A,"PEPPERY BAR AND GRILL, THE",CA5500194
CA5500199,1984-01-21,NP,GW,TUOLUMNE,SSWS,A,WINKIN LANTERN,CA5500199
CA5500201,1984-01-21,NC,GW,TUOLUMNE,NC,A,LA CASA LOMA RIVER STORE,CA5500201
CA5500208,1983-06-30,NC,GW,TUOLUMNE,NC,A,PHOENIX LAKE GOLF CLUB,CA5500208
CA5500210,1984-01-21,NC,GW,TUOLUMNE,NC,A,"HISTORIC PRIEST STATION, LLC",CA5500210
CA5500213,1983-06-30,NC,GW,TUOLUMNE,NC,A,KENNEDY MEADOWS RESORT,CA5500213
CA5500219,1992-03-27,NC,GU,TUOLUMNE,NC,A,CAMP JOHN MENSINGER,CA5500219
CA5500233,1992-12-21,NC,GW,TUOLUMNE,NC,A,SONORA EAST CENTER,CA5500233
CA5500236,1987-08-19,NC,GW,TUOLUMNE,NC,A,MAYNORDS RECOVERY CENTER,CA5500236
CA5500237,1985-03-08,NC,GW,TUOLUMNE,NC,A,LONG BARN LODGE INC.,CA5500237
CA5500239,1989-08-22,NP,,TUOLUMNE,SSWS,A,LAST CHANCE WATER SYSTEM,CA5500239
CA5500242,1989-08-22,NTNC,GW,TUOLUMNE,NTNC,A,SIERRA WALDORF SCHOOL,CA5500242
CA5500243,1989-08-22,C,GW,TUOLUMNE,C,A,RAMBLING HILLS ESTATES,CA5500243
CA5500245,1990-04-05,NC,GW,TUOLUMNE,NC,A,MOUNTAIN SPRINGS GOLF COURSE,CA5500245
CA5500248,1991-06-15,NC,GW,TUOLUMNE,NC,A,USFS SANDBAR FLAT CAMPGD,CA5500248
CA5500250,1991-06-15,NC,GW,TUOLUMNE,NC,A,USFS HULL CREEK CAMPGD,CA5500250
CA5500253,1991-06-24,NC,GW,TUOLUMNE,NC,A,USFS LOST CLAIM,CA5500253
CA5500258,1991-11-25,NC,GW,TUOLUMNE,NC,A,CHRISTIAN HEIGHTS ASEMBLY OF GOD,CA5500258
CA5500259,1991-11-26,NTNC,GW,TUOLUMNE,NTNC,A,HATLER INDUSTRIAL PARK,CA5500259
CA5500260,1991-11-26,NC,GW,TUOLUMNE,NC,A,USFS BOULDER FLAT,CA5500260
CA5500263,1991-12-03,NC,GW,TUOLUMNE,NC,A,USFS SOURGRASS CAMPGD,CA5500263
CA5500265,1992-01-10,NC,GW,TUOLUMNE,NC,A,USBR-ADMIN CENTER,CA5500265
CA5500266,1992-03-17,NC,GW,TUOLUMNE,NC,A,HOUSEBOAT MINI MART,CA5500266
CA5500268,1985-06-14,NC,GW,TUOLUMNE,NC,A,LAKE DON PEDRO HOMEOWNERS,CA5500268
CA5500269,1985-03-11,NC,GW,TUOLUMNE,NC,A,THOMASON TUOLUMNE RD. PROP (STEVE'S PLAC,CA5500269
CA5500272,1991-09-26,NC,GW,TUOLUMNE,NC,A,SPICER MEADOW CAMPGROUND,CA5500272
CA5500274,,NC,12-03-1991,A,SW,,NC,CA5500274
CA5500353,1995-10-17,C,GW,TUOLUMNE,C,A,SIERRA VILLAGE MOBILE HOME PARK,CA5500353
CA5500354,1993-02-24,NP,GW,TUOLUMNE,SSWS,A,COLUMBIA HILLS APARTMENTS,CA5500354
CA5500358,2014-06-09,NC,GW,TUOLUMNE,NC,A,USFS BEARDSLEY CAMPGROUND,CA5500358
CA5500359,2014-07-16,NC,GW,TUOLUMNE,NC,A,USFS BLACK OAK CAMPGROUND,CA5500359
CA5500360,2013-08-20,NTNC,GW,TUOLUMNE,NTNC,A,SIERRA PACIFIC INDUSTRIES,CA5500360
CA5500363,1996-02-14,C,GW,TUOLUMNE,C,A,TUD-WARDS FERRY RANCHES,CA5500363
CA5500364,1996-06-10,NC,GW,TUOLUMNE,NC,A,CHRISTIAN BERETS CONF. CENTER,CA5500364
CA5500366,1991-08-12,NC,GW,TUOLUMNE,NC,A,BLUE MOUNTAIN MINERALS,CA5500366
CA5500368,2010-08-11,NC,GW,TUOLUMNE,NC,A,CAMP TUOLUMNE TRAILS,CA5500368
CA5500369,2016-06-06,NTNC,GW,TUOLUMNE,NTNC,A,RUSH CREEK LODGE WATER SYSTEM,CA5500369
CA5510001,1976-01-01,C,SW,TUOLUMNE,C,A,TUD - SONORA/JAMESTOWN WATER SYSTEM,CA5510001
CA5510002,1976-01-01,C,SW,TUOLUMNE,C,A,TUD - PONDEROSA,CA5510002
CA5510003,1976-01-01,C,SW,TUOLUMNE,C,A,TUD - TUOLUMNE WATER SYSTEM,CA5510003
CA5510004,1976-01-01,C,SW,TUOLUMNE,C,A,PINECREST PERMITTEES ASSN,CA5510004
CA5510005,1976-01-01,C,SW,TUOLUMNE,C,A,TWAIN HARTE COMMUNITY SERVICES DISTRICT,CA5510005
CA5510006,1976-01-01,C,SW,TUOLUMNE,C,A,MI WUK VILLAGE MUT WTR CO,CA5510006
CA5510007,1976-01-01,C,SW,TUOLUMNE,C,A,DEL ORO WATER COMPANY - STRAWBERRY DIV.,CA5510007
CA5510008,1976-01-01,C,SW,TUOLUMNE,C,A,LAKE DON PEDRO CSD,CA5510008
CA5510009,1976-01-01,C,SW,TUOLUMNE,C,A,GROVELAND COMMUNITY SERV DIST,CA5510009
CA5510011,1976-01-01,C,SW,TUOLUMNE,C,A,COLD SPRINGS WATER CO,CA5510011
CA5510012,1976-01-01,C,SW,TUOLUMNE,C,A,TUD - UPPER BASIN WATER SYSTEM,CA5510012
CA5510013,1976-01-01,C,SW,TUOLUMNE,C,A,TUD - COLUMBIA WATER SYSTEM,CA5510013
CA5510015,1976-01-01,C,SW,TUOLUMNE,C,A,TUD - CEDAR RIDGE WATER SYSTEM,CA5510015
CA5510016,1976-01-01,C,GW,TUOLUMNE,C,A,"SIERRA PARK WATER COMPANY, INC.",CA5510016
CA5510021,1976-01-01,C,GW,TUOLUMNE,C,A,TUD-PEACEFUL PINES WATER SYSTEM,CA5510021
CA5510023,1976-01-01,C,SWP,TUOLUMNE,C,A,SONORA MEADOWS MUTUAL WTR CO,CA5510023
CA5510024,1976-01-01,C,SWP,TUOLUMNE,C,A,SONORA WATER COMPANY INC,CA5510024
CA5510025,1976-01-01,C,GW,TUOLUMNE,C,A,TUD - PHOENIX LAKE PARK,CA5510025
CA5510026,1976-01-01,C,GW,TUOLUMNE,C,A,PHOENIX LAKE ESTATES CC MWC,CA5510026
CA5510028,1976-01-01,C,GW,TUOLUMNE,C,A,TUD-APPLE VALLEY ESTATES,CA5510028
CA5510033,1976-01-01,C,SW,TUOLUMNE,C,A,TUD-SCENIC VIEW/SCENIC BROOK,CA5510033
CA5510500,1976-01-01,NC,SW,TUOLUMNE,NC,A,YOSEMITE NPS-TUOLUMNE MEADOWS,CA5510500
CA5510502,1976-01-01,NC,SW,TUOLUMNE,NC,A,YOSEMITE NPS-GLEN AULIN,CA5510502
CA5510503,1976-01-01,C,GW,TUOLUMNE,C,A,YOSEMITE NPS-HODGDON MEADOW,CA5510503
CA5510504,1976-01-01,NC,GW,TUOLUMNE,NC,A,YOSEMITE NPS-WHITE WOLF,CA5510504
CA5510851,1976-01-01,C,SW,TUOLUMNE,C,A,CDCR - SIERRA CONSERVATION CENTER,CA5510851
CA5510852,1993-03-17,C,SW,TUOLUMNE,C,A,CAL FIRE BASELINE CONSERVATION CAMP,CA5510852
CA5590001,1976-01-01,NP,,TUOLUMNE,RW,A,TUOLUMNE UTILITIES DISTRICT,CA5590001
CA5590002,1976-01-01,NP,,TUOLUMNE,RW,A,DEPT CORR. - SIERRA CONS CAMP,CA5590002
CA5590003,2002-09-26,NP,,TUOLUMNE,RW,A,JAMESTOWN SANITARY DISTRICT,CA5590003
CA5590004,2017-04-24,NP,,TUOLUMNE,RW,A,TUOLUMNE CITY SANITARY DISTRICT,CA5590004
CA5601104,1979-03-22,C,GW,VENTURA,C,A,CASITAS MUTUAL WATER COMPANY,CA5601104
CA5601105,1979-03-22,C,GW,VENTURA,C,A,FILLMORE IRRIGATION CO,CA5601105
CA5601106,1979-03-22,C,GW,VENTURA,C,A,FILLMORE WEST MOBILE HOME PARK,CA5601106
CA5601110,1979-03-22,C,GWP,VENTURA,C,A,MIDDLE ROAD MUTUAL WATER CO,CA5601110
CA5601116,1979-03-22,C,GW,VENTURA,C,A,SAN CAYETANO MUTUAL WATER CO,CA5601116
CA5601117,1979-03-22,C,SW,VENTURA,C,A,SENIOR CANYON MUTUAL WATER CO,CA5601117
CA5601119,1979-03-22,C,SWP,VENTURA,C,A,SIETE ROBLES MUTUAL WATER CO,CA5601119
CA5601120,1979-03-22,C,GW,VENTURA,C,A,SISAR MUTUAL WATER CO,CA5601120
CA5601122,1979-03-22,C,SWP,VENTURA,C,A,TICO MUTUAL WATER CO,CA5601122
CA5601125,2015-03-25,C,GW,VENTURA,C,A,COMMUNITY MUTUAL WATER CO,CA5601125
CA5601134,1979-03-22,C,GU,VENTURA,C,A,ELKINS RANCH,CA5601134
CA5601135,1979-03-22,NTNC,GW,VENTURA,NTNC,A,CAMP SCHEIDECK,CA5601135
CA5601137,1976-01-01,C,SWP,VENTURA,C,A,RINCON WATER & ROAD WORKS,CA5601137
CA5601139,1994-01-06,NTNC,GW,VENTURA,NTNC,A,THOMAS AQUINAS COLLEGE,CA5601139
CA5601141,1986-03-28,C,GW,VENTURA,C,A,SOUTH MOUNTAIN MUTUAL WATER CO,CA5601141
CA5601144,1994-01-06,C,GW,VENTURA,C,A,RANCHO SESPE WORKERS IMP ASSOC,CA5601144
CA5601201,1979-03-22,C,GWP,VENTURA,C,A,LIMONEIRA RANCH #1,CA5601201
CA5601301,1981-01-05,NC,GW,VENTURA,NC,A,VENTURA BOYSCOUT COUNCIL,CA5601301
CA5601306,1996-07-12,NC,GW,VENTURA,NC,A,CONSERVATION ENDOWMENT FUND,CA5601306
CA5601401,1979-03-22,C,GW,VENTURA,C,A,KROTONA INSTITUTE,CA5601401
CA5601405,1986-03-28,NTNC,GW,VENTURA,NTNC,A,SANTA CLARA SCHOOL,CA5601405
CA5601605,2012-09-17,NC,GW,VENTURA,NC,A,PINE MOUNTAIN INN WATER SYSTEM,CA5601605
CA5601701,1979-03-22,NC,GW,VENTURA,NC,A,DENNISON PARK,CA5601701
CA5601706,1979-03-22,NC,SW,VENTURA,NC,A,LAKE PIRU PARK - UWCD,CA5601706
CA5601716,1984-01-21,NC,GW,VENTURA,NC,A,USFS - WHEELER GORGE CAMPGROUND,CA5601716
CA5601721,1984-01-21,NTNC,GW,VENTURA,NTNC,A,USFS - CHUCHUPATE RANGER STATION,CA5601721
CA5601725,2006-11-22,NC,GW,VENTURA,NC,A,SMITH FORKS WATER SYSTEM,CA5601725
CA5602101,1979-03-22,C,GW,VENTURA,C,A,ESTERINA PROPERTIES,CA5602101
CA5602103,1979-03-22,C,SWP,VENTURA,C,A,CYPRESS MUTUAL WATER CO INC,CA5602103
CA5602104,1979-03-22,C,GW,VENTURA,C,A,DEL NORTE MUTUAL WATER CO.,CA5602104
CA5602108,1979-03-22,C,GW,VENTURA,C,A,GARDEN ACRES MUTUAL WATER CO,CA5602108
CA5602109,1979-03-22,C,GW,VENTURA,C,A,GLENVIEW MOBILE PARK,CA5602109
CA5602110,1979-03-22,C,GW,VENTURA,C,A,NAVALAIR MOBILE HOME PARK,CA5602110
CA5602111,1979-03-22,C,GW,VENTURA,C,A,NYELAND ACRES MUTUAL WATER CO,CA5602111
CA5602115,1979-03-22,C,GUP,VENTURA,C,A,SAVIERS ROAD MUTUAL WATER CO,CA5602115
CA5602117,1979-03-22,C,GW,VENTURA,C,A,STRICKLAND ACRES,CA5602117
CA5602120,1993-09-01,NTNC,GW,VENTURA,NTNC,A,VINEYARD MUTUAL WATER COMPANY/INDUSTRIAL,CA5602120
CA5602130,1983-01-27,C,SWP,VENTURA,C,A,SOLANO VERDE MUTUAL WATER CO,CA5602130
CA5602132,1976-01-01,C,SWP,VENTURA,C,A,WATERS ROAD DOMESTIC USERS GROUP,CA5602132
CA5602133,1986-03-28,NTNC,GW,VENTURA,NTNC,A,BEEDY STREET WATER SYSTEM/INDUSTRIAL,CA5602133
CA5602134,2017-06-20,NP,GW,VENTURA,NP,A,POINSETTIA STOCK FARM WS,CA5602134
CA5602140,2004-03-08,C,GW,VENTURA,C,A,SATICOY COUNTRY CLUB-CITY OF VENTURA,CA5602140
CA5602301,1979-03-22,NC,GW,VENTURA,NC,A,SANTA MONICA MT. REC AREA - CIRCLE X,CA5602301
CA5602302,1979-03-22,NC,GW,VENTURA,NC,A,THE RANCH AT LIVE OAK,CA5602302
CA5602403,1981-01-05,NTNC,GW,VENTURA,NTNC,A,LAGUNA VISTA SCHOOL/OCEANVIEW SCHOOL DIS,CA5602403
CA5602406,2016-03-09,NTNC,SWP,VENTURA,NTNC,A,RIO SCHOOL DIST/RIO DEL VALLE SCHOOL,CA5602406
CA5602407,1981-01-05,NTNC,GW,VENTURA,NTNC,A,RIO MESA HIGH SCHOOL/OXNARD UHS,CA5602407
CA5602408,2016-03-09,NTNC,SWP,VENTURA,NTNC,A,RIO SCHOOL DIST/ RIO REAL SCHOOL,CA5602408
CA5602512,1997-11-26,NC,GW,VENTURA,NC,A,BOUQUET MULTIMEDIA,CA5602512
CA5602513,1999-08-17,NTNC,GW,VENTURA,NTNC,A,PYRAMID FLOWERS,CA5602513
CA5602514,1976-01-01,NTNC,GW,VENTURA,NTNC,A,VULCAN MATERIALS COMPANY - CAL MAT,CA5602514
CA5602516,2001-03-21,NTNC,GW,VENTURA,NTNC,A,WELL-PICT BERRIES WS,CA5602516
CA5602656,1996-03-20,NTNC,GW,VENTURA,NTNC,A,"HOUWELING NURSERIES, LTD",CA5602656
CA5603114,2017-08-02,NP,GW,VENTURA,SSWS,A,BALCOM CANYON WATER WELL,CA5603114
CA5603116,2000-07-24,NTNC,GW,VENTURA,NTNC,A,"NISHI QUALITY FLOWERS, INC.",CA5603116
CA5603117,2000-06-29,NTNC,GW,VENTURA,NTNC,A,SANTA CLARA RESOURCES,CA5603117
CA5603118,2000-07-24,NTNC,GW,VENTURA,NTNC,A,VENTURA FARMS,CA5603118
CA5603121,2017-08-02,NP,GW,VENTURA,SSWS,A,EL CAMPEON RANCH WATER SYSTEM,CA5603121
CA5603122,2012-01-04,NTNC,GW,VENTURA,NTNC,A,"STATE READY MIX, INC.",CA5603122
CA5603301,1976-01-01,NTNC,SWP,VENTURA,NTNC,A,BRANDEIS BARDIN INSTITUTE,CA5603301
CA5603302,2009-11-02,C,GW,VENTURA,C,A,LLOYD-BUTLER MUTUAL WATER COMPANY,CA5603302
CA5610001,1979-03-22,C,SWP,VENTURA,C,A,DEMPSEY ROAD MUTUAL WATER CO,CA5610001
CA5610002,1979-03-22,C,GW,VENTURA,C,A,FILLMORE WATER DEPT,CA5610002
CA5610003,1979-03-22,C,SWP,VENTURA,C,A,VENTURA CWWD NO. 17 - BELL CANYON,CA5610003
CA5610005,1979-03-22,C,SWP,VENTURA,C,A,MEINERS OAKS CWD,CA5610005
CA5610006,1987-03-06,C,GW,VENTURA,C,A,YERBA BUENA WATER COMPANY,CA5610006
CA5610007,1979-03-22,C,SWP,VENTURA,C,A,OXNARD WATER DEPT,CA5610007
CA5610008,1979-03-22,C,SWP,VENTURA,C,A,PLEASANT VALLEY MUTUAL WATER CO,CA5610008
CA5610009,1979-03-22,C,SWP,VENTURA,C,A,PORT HUENEME WATER DEPT,CA5610009
CA5610010,1979-03-22,C,GW,VENTURA,C,A,RIO PLAZA WATER CO INC,CA5610010
CA5610011,1979-03-22,C,GW,VENTURA,C,A,SANTA PAULA WATER SYSTEM,CA5610011
CA5610014,1979-03-22,C,SWP,VENTURA,C,A,OJAI WATER SYSTEM,CA5610014
CA5610015,1979-03-22,C,SWP,VENTURA,C,A,VENTURA CWWD NO. 19 - SOMIS,CA5610015
CA5610016,1979-03-22,C,SWP,VENTURA,C,A,CALIFORNIA WATER SERVICE CO - WESTLAKE,CA5610016
CA5610017,1979-03-22,C,SW,VENTURA,C,A,VENTURA WATER DEPARTMENT,CA5610017
CA5610018,1979-03-22,C,SWP,VENTURA,C,A,VENTURA CWWD NO. 1 - MOORPARK,CA5610018
CA5610019,1979-03-22,C,SWP,VENTURA,C,A,CAMARILLO WATER DEPT,CA5610019
CA5610020,1979-03-22,C,SWP,VENTURA,C,A,THOUSAND OAKS WATER DEPT,CA5610020
CA5610021,1979-03-22,C,GW,VENTURA,C,A,WARRING WATER SERVICE INC,CA5610021
CA5610022,1979-03-22,C,SW,VENTURA,C,A,VENTURA RIVER WATER DISTRICT,CA5610022
CA5610023,1979-03-22,C,SWP,VENTURA,C,A,VENTURA WWD NO. 8 - SIMI VALLEY,CA5610023
CA5610024,1979-03-22,C,SW,VENTURA,C,A,CASITAS MUNICIPAL WATER DIST,CA5610024
CA5610029,1979-03-22,C,GW,VENTURA,C,A,VINEYARD AVENUE ACRES MWC,CA5610029
CA5610035,1979-03-22,C,GW,VENTURA,C,A,RIO MANOR MUTUAL WATER CO,CA5610035
CA5610039,1979-03-22,C,SWP,VENTURA,C,A,CHANNEL ISLANDS BEACH CSD,CA5610039
CA5610040,1979-03-22,C,SWP,VENTURA,C,A,CAL AMERICAN WATER CO,CA5610040
CA5610043,1979-03-22,C,SWP,VENTURA,C,A,OAK PARK WATER SERVICE,CA5610043
CA5610046,1979-03-22,C,SW,VENTURA,C,A,UNITED WTR CONS DIST,CA5610046
CA5610050,1979-03-22,C,SW,VENTURA,C,A,CALLEGUAS MUNICIPAL WATER DIST,CA5610050
CA5610056,1979-03-22,C,SWP,VENTURA,C,A,VINEYARD AVE ESTATES MWC,CA5610056
CA5610058,1979-03-22,C,SWP,VENTURA,C,A,CRESTVIEW MUTUAL WATER CO,CA5610058
CA5610059,1979-03-22,C,SWP,VENTURA,C,A,GOLDEN STATE WATER COMPANY - SIMI VALLEY,CA5610059
CA5610063,1979-03-22,C,SWP,VENTURA,C,A,CAMROSA WATER DISTRICT,CA5610063
CA5610068,1979-03-22,C,GW,VENTURA,C,A,CLOVERDALE MUTUAL WATER CO.,CA5610068
CA5610069,1992-05-18,C,SWP,VENTURA,C,A,VENTURA CWWD NO. 38 - LAKE SHERWOOD,CA5610069
CA5610080,1999-06-24,C,SWP,VENTURA,C,A,PORT HUENEME WATER AGENCY,CA5610080
CA5610081,1976-01-01,C,SWP,VENTURA,C,A,CAL AMERICAN WC - LAS POSAS ESTATES,CA5610081
CA5610500,1992-12-15,NC,GW,VENTURA,NC,A,CHANNEL ISLANDS NATIONAL PARK,CA5610500
CA5610700,1980-03-31,C,SWP,VENTURA,C,A,"NAVAL BASE VENTURA COUNTY, POINT MUGU",CA5610700
CA5610701,1980-03-31,C,SWP,VENTURA,C,A,"NAVAL BASE VENTURA COUNTY, PORT HUENEME",CA5610701
CA5610702,1992-12-15,C,GU,VENTURA,C,A,"U.S.N., SAN NICOLAS ISLAND",CA5610702
CA5690001,1996-02-01,NP,,VENTURA,RW,A,"CITY OF SIMI VALLEY, SANITATION DISTRICT",CA5690001
CA5690002,1996-01-09,NP,,VENTURA,RW,A,MOORPARK SANITATION DISTRICT,CA5690002
CA5690003,1996-01-08,NP,,VENTURA,RW,A,CITY OF OXNARD WASTEWATER DIVISION,CA5690003
CA5690004,1996-01-03,NP,,VENTURA,RW,A,TRIUNFO-TOLAND SANITATION DIST,CA5690004
CA5690005,1995-01-03,NP,,VENTURA,RW,A,CALIFORNIA WATER SERVICE - WESTLAKE - RW,CA5690005
CA5690006,1996-03-01,NP,,VENTURA,RW,A,CALLEGUAS MWD - RW,CA5690006
CA5690007,1998-07-16,NP,,VENTURA,RW,A,CITY OF VENTURA WASTEWATER DIVISION,CA5690007
CA5690008,2004-02-20,NP,,VENTURA,RW,A,CITY OF FILLMORE WWTP,CA5690008
CA5690009,1976-01-01,NP,,VENTURA,RW,A,CITY OF SANTA PAULA RECYCLING PROJECT,CA5690009
CA5690010,2007-05-25,NP,,VENTURA,RW,A,VENTURA REGIONAL SD - TOLAND,CA5690010
CA5690011,1976-01-01,NP,,VENTURA,RW,A,CAMROSA WATER DISTRICT - RW,CA5690011
CA5690012,2011-05-18,NP,,VENTURA,RW,A,CITY OF CAMARILLO RW RETAILER,CA5690012
CA5690013,2016-06-10,NP,,VENTURA,RW,A,UNITED WATER CONSERVATION DISTRICT,CA5690013
CA5700504,2016-08-08,NC,GW,YOLO,NC,A,AMERICAS BEST VALUE INN,CA5700504
CA5700506,2016-08-08,NC,GW,YOLO,NC,A,ROAD TRIP BAR & GRILL,CA5700506
CA5700508,2016-08-08,NTNC,GW,YOLO,NTNC,A,OLD SUGAR MILL WINERY,CA5700508
CA5700509,2016-08-08,NTNC,GW,YOLO,NTNC,A,CLARKSBURG MIDDLE SCHOOL,CA5700509
CA5700510,2016-08-08,NTNC,GW,YOLO,NTNC,A,DELTA HIGH SCHOOL,CA5700510
CA5700514,2016-08-08,NTNC,GW,YOLO,NTNC,A,BOGLE FAMILY LIMITED PARTNER,CA5700514
CA5700518,2016-08-08,NC,GW,YOLO,NC,A,CASA RUIZ,CA5700518
CA5700521,2016-08-08,NC,GW,YOLO,NC,A,HOLLAND MARKET,CA5700521
CA5700522,2018-02-20,NC,GW,YOLO,NC,A,MINER'S LEAP WINERY,CA5700522
CA5700523,2018-01-31,NC,GW,YOLO,NC,A,BOGLE VINEYARDS TASTING ROOM,CA5700523
CA5700528,2016-08-08,NC,GW,YOLO,NC,A,ST JOSEPH'S CHURCH,CA5700528
CA5700532,2016-08-08,NC,GW,YOLO,NC,A,YOLO BYPASS WILDLIFE AREA,CA5700532
CA5700537,2016-08-08,NTNC,GW,YOLO,NTNC,A,HARRIS MORAN SEED COMPANY - WATER,CA5700537
CA5700539,2016-08-08,NTNC,GW,YOLO,NTNC,A,DAVIS MIGRANT CENTER (CIUDAD DEL SOL),CA5700539
CA5700542,2016-08-08,NTNC,GW,YOLO,NTNC,A,TEICHERT CONSTRUCTION,CA5700542
CA5700543,2016-08-08,NC,GW,YOLO,NC,A,YOLO FRUIT STAND - WATER,CA5700543
CA5700552,2016-08-08,NTNC,GW,YOLO,NTNC,A,PILOT TRAVEL CENTER #168 - WATER,CA5700552
CA5700553,2016-08-08,NC,GW,YOLO,NC,A,MUMMA (THOMAS) WELL,CA5700553
CA5700554,2016-08-08,C,GW,YOLO,C,A,CAMPERS INN - RV & GOLF COURSE,CA5700554
CA5700555,2016-08-08,NC,GW,YOLO,NC,A,CALIFORNIA MOTEL,CA5700555
CA5700556,1979-03-22,NC,GW,YOLO,NC,A,CALTRANS-DUNIGAN RS,CA5700556
CA5700558,2016-08-08,NC,GW,YOLO,LSS,A,DUNNIGAN EXPRESS,CA5700558
CA5700562,2016-08-08,NC,GW,YOLO,NC,A,JACK IN THE BOX #3465,CA5700562
CA5700568,2016-08-08,NC,GW,YOLO,NC,A,RIVER GARDEN FARMS,CA5700568
CA5700571,2016-08-08,C,GW,YOLO,C,A,MADISON SERVICE DIST,CA5700571
CA5700575,2016-08-08,NC,GW,YOLO,NC,A,CLUB PHEASANT,CA5700575
CA5700577,2016-08-08,NC,GW,YOLO,NC,A,ELKHORN SALOON,CA5700577
CA5700584,2016-08-08,NC,GW,YOLO,NC,A,SACWEST RV PARK AND CAMPGROUND,CA5700584
CA5700588,2016-08-08,NC,GW,YOLO,NC,A,SACRAMENTO YACHT CLUB,CA5700588
CA5700597,2019-02-13,NC,GW,YOLO,,A,HUSICK'S TAP HOUSE,CA5700597
CA5700600,2016-08-08,NC,GW,YOLO,NC,A,FAST & EASY MART #54 - WATER,CA5700600
CA5700608,2016-08-08,NC,SW,YOLO,NC,A,CANYON CREEK RESORT,CA5700608
CA5700615,2016-08-08,C,GW,YOLO,C,A,YOLO CO HOUSING AUTHORITY-EL RIO VILLA,CA5700615
CA5700616,2016-08-08,NC,GW,YOLO,NC,A,INN AT PARK WINTERS,CA5700616
CA5700617,2018-06-05,NTNC,GW,YOLO,NTNC,A,MARIANI NUT COMPANY - BUCKEYE RD,CA5700617
CA5700623,2016-08-08,NTNC,GW,YOLO,NTNC,A,DAVIS JUSD - FAIRFIELD SCHOOL,CA5700623
CA5700636,2016-08-08,NC,GW,YOLO,NC,A,PACIFIC COAST PRODUCERS,CA5700636
CA5700642,2016-08-08,NC,GW,YOLO,NC,A,PLAINFIELD STATION,CA5700642
